Country,Year,Quarter,Day,Month Name,Product,Segment,Sales,Avg Sale per Unit,COGS,Discounts,Gross Sales,Manufacturing Price,Month Number,Profit,Profit Margin %,Sale Price,Total COGS,Units Sold,Discount Band,Profit Check,Performance,Profit Class,Profit Bin,Profitable,Revenue Category,Sales Category,Segment Code,Revenue Flag
United States of America,2014,Qtr 2,1,June,VTT,Midmarket,33499.35,13.05,25670.0,5005.65,38505.0,250,6,7829.35,23.37,15,25670.0,2567,High,7829.3499999999985,Excellent,High,Medium,Yes,Low,Low,MID,Normal
United States of America,2014,Qtr 3,1,July,Amarilla,Midmarket,42713.325,13.3479,31995.0,5279.175,47992.5,260,7,10718.325,25.09,15,31995.0,3200,High,10718.324999999995,Excellent,High,High,Yes,Low,Low,MID,Normal
United States of America,2014,Qtr 3,1,July,Carretera,Government,17525.97,6.93,12645.0,177.03,17703.0,3,7,4880.97,27.85,7,12645.0,2529,Low,4880.970000000001,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
United States of America,2014,Qtr 3,1,July,Montana,Enterprise,430706.25,118.75,435240.0,22668.75,453375.0,5,7,-4533.75,-1.05,125,435240.0,3627,Medium,-4533.75,Loss,Low,Low,No,High,High,ENT,Problem
United States of America,2014,Qtr 3,1,July,Paseo,Channel Partners,15940.98,11.6358,4108.5,493.02,16434.0,10,7,11832.48,74.23,12,4108.5,1370,Low,11832.48,Excellent,High,High,Yes,Low,Low,CP,Normal
United States of America,2014,Qtr 3,1,July,Paseo,Government,1159200.0,336.0,897000.0,48300.0,1207500.0,10,7,262200.0,22.62,350,897000.0,3450,Low,262200.0,Excellent,High,Very High,Yes,High,High,GOV,Star
United States of America,2014,Qtr 3,1,July,Velo,Small Business,634680.0,258.0,615000.0,103320.0,738000.0,120,7,19680.0,3.1,300,615000.0,2460,High,19680.0,Low,High,High,Yes,High,High,SMB,Star
United States of America,2014,Qtr 3,1,July,VTT,Government,8031.6,18.4211,4365.0,698.4,8730.0,250,7,3666.6,45.65,20,4365.0,436,Medium,3666.6,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
United States of America,2014,Qtr 3,1,August,Amarilla,Channel Partners,25692.0,12.0,6423.0,0.0,25692.0,260,8,19269.0,75.0,12,6423.0,2141,,19269.0,Excellent,High,High,Yes,Low,Low,CP,Normal
United States of America,2014,Qtr 3,1,August,Paseo,Government,4366.32,6.44,3390.0,379.68,4746.0,10,8,976.32,22.36,7,3390.0,678,Medium,976.3199999999996,Excellent,Medium,Low,Yes,Low,Low,GOV,Normal
United States of America,2014,Qtr 3,1,August,Paseo,Midmarket,30991.8,14.1,21980.0,1978.2,32970.0,10,8,9011.8,29.08,15,21980.0,2198,Medium,9011.8,Excellent,High,Medium,Yes,Low,Low,MID,Normal
United States of America,2014,Qtr 3,1,August,Velo,Enterprise,352625.0,125.0,338520.0,0.0,352625.0,120,8,14105.0,4.0,125,338520.0,2821,,14105.0,Low,High,High,Yes,High,High,ENT,Star
United States of America,2014,Qtr 3,1,August,Velo,Government,53808.0,19.0,28320.0,2832.0,56640.0,120,8,25488.0,47.37,20,28320.0,2832,Medium,25488.0,Excellent,High,Very High,Yes,Medium,Medium,GOV,Normal
United States of America,2014,Qtr 3,1,August,VTT,Government,884205.0,315.0,729820.0,98245.0,982450.0,250,8,154385.0,17.46,350,729820.0,2807,High,154385.0,Good,High,Very High,Yes,High,High,GOV,Star
United States of America,2014,Qtr 3,1,August,VTT,Small Business,655578.0,258.0,635250.0,106722.0,762300.0,250,8,20328.0,3.1,300,635250.0,2541,High,20328.0,Low,High,High,Yes,High,High,SMB,Star
United States of America,2014,Qtr 3,1,September,Amarilla,Government,659613.5,318.5,538460.0,65236.5,724850.0,260,9,121153.5,18.37,350,538460.0,2071,Medium,121153.5,Good,High,Very High,Yes,High,High,GOV,Star
United States of America,2014,Qtr 3,1,September,Carretera,Channel Partners,22663.08,11.64,5841.0,700.92,23364.0,3,9,16822.08,74.23,12,5841.0,1947,Low,16822.08,Excellent,High,High,Yes,Low,Low,CP,Normal
United States of America,2014,Qtr 3,1,September,Montana,Government,14666.4,6.3,11640.0,1629.6,16296.0,5,9,3026.4,20.63,7,11640.0,2328,High,3026.4,Excellent,High,Medium,Yes,Low,Low,GOV,Normal
United States of America,2014,Qtr 3,1,September,Paseo,Government,20275.2,19.2,10560.0,844.8,21120.0,10,9,9715.2,47.92,20,10560.0,1056,Low,9715.2,Excellent,High,High,Yes,Low,Low,GOV,Normal
United States of America,2014,Qtr 3,1,September,Paseo,Midmarket,22794.3,12.9,17670.0,3710.7,26505.0,10,9,5124.3,22.48,15,17670.0,1767,High,5124.299999999999,Excellent,High,Medium,Yes,Low,Low,MID,Normal
United States of America,2014,Qtr 3,1,September,Velo,Enterprise,179550.0,112.5,191520.0,19950.0,199500.0,120,9,-11970.0,-6.67,125,191520.0,1596,High,-11970.0,Loss,Low,Low,No,High,High,ENT,Problem
United States of America,2014,Qtr 3,1,September,VTT,Small Business,509691.0,273.0,466750.0,50409.0,560100.0,250,9,42941.0,8.42,300,466750.0,1867,Medium,42941.0,Low,High,Very High,Yes,High,High,SMB,Star
United States of America,2014,Qtr 4,1,October,Amarilla,Channel Partners,30072.48,10.32,8742.0,4895.52,34968.0,260,10,21330.48,70.93,12,8742.0,2914,High,21330.48,Excellent,High,High,Yes,Low,Low,CP,Normal
United States of America,2014,Qtr 4,1,October,Amarilla,Government,8001.0,7.0,5715.0,0.0,8001.0,260,10,2286.0,28.57,7,5715.0,1143,,2286.0,Excellent,High,Low,Yes,Low,Low,GOV,Normal
United States of America,2014,Qtr 4,1,October,Carretera,Small Business,260580.0,258.0,252500.0,42420.0,303000.0,3,10,8080.0,3.1,300,252500.0,1010,High,8080.0,Low,High,Medium,Yes,High,High,SMB,Star
United States of America,2014,Qtr 4,1,October,Montana,Government,30693.6,19.6,15660.0,626.4,31320.0,5,10,15033.6,48.98,20,15660.0,1566,Low,15033.6,Excellent,High,High,Yes,Low,Low,GOV,Normal
United States of America,2014,Qtr 4,1,October,Paseo,Channel Partners,30072.48,10.32,8742.0,4895.52,34968.0,10,10,21330.48,70.93,12,8742.0,2914,High,21330.48,Excellent,High,High,Yes,Low,Low,CP,Normal
United States of America,2014,Qtr 4,1,October,Paseo,Enterprise,102243.75,118.75,103320.0,5381.25,107625.0,10,10,-1076.25,-1.05,125,103320.0,861,Medium,-1076.25,Loss,Low,Low,No,High,High,ENT,Problem
United States of America,2014,Qtr 4,1,October,Paseo,Government,8001.0,7.0,5715.0,0.0,8001.0,10,10,2286.0,28.57,7,5715.0,1143,,2286.0,Excellent,High,Low,Yes,Low,Low,GOV,Normal
United States of America,2014,Qtr 4,1,October,Paseo,Midmarket,16257.3,14.1,11530.0,1037.7,17295.0,10,10,4727.3,29.08,15,11530.0,1153,Medium,4727.299999999999,Excellent,High,Medium,Yes,Low,Low,MID,Normal
United States of America,2014,Qtr 4,1,October,Velo,Enterprise,102243.75,118.75,103320.0,5381.25,107625.0,120,10,-1076.25,-1.05,125,103320.0,861,Medium,-1076.25,Loss,Low,Low,No,High,High,ENT,Problem
United States of America,2014,Qtr 4,1,October,Velo,Government,303688.0,308.0,256360.0,41412.0,345100.0,120,10,47328.0,15.58,350,256360.0,986,High,47328.0,Good,High,Very High,Yes,High,High,GOV,Star
United States of America,2014,Qtr 4,1,October,Velo,Government,30693.6,19.6,15660.0,626.4,31320.0,120,10,15033.6,48.98,20,15660.0,1566,Low,15033.6,Excellent,High,High,Yes,Low,Low,GOV,Normal
United States of America,2014,Qtr 4,1,October,VTT,Government,303688.0,308.0,256360.0,41412.0,345100.0,250,10,47328.0,15.58,350,256360.0,986,High,47328.0,Good,High,Very High,Yes,High,High,GOV,Star
United States of America,2014,Qtr 4,1,October,VTT,Midmarket,16257.3,14.1,11530.0,1037.7,17295.0,250,10,4727.3,29.08,15,11530.0,1153,Medium,4727.299999999999,Excellent,High,Medium,Yes,Low,Low,MID,Normal
United States of America,2014,Qtr 4,1,October,VTT,Small Business,260580.0,258.0,252500.0,42420.0,303000.0,250,10,8080.0,3.1,300,252500.0,1010,High,8080.0,Low,High,Medium,Yes,High,High,SMB,Star
United States of America,2014,Qtr 4,1,November,Amarilla,Government,24225.6,19.6,12360.0,494.4,24720.0,260,11,11865.6,48.98,20,12360.0,1236,Low,11865.6,Excellent,High,High,Yes,Low,Low,GOV,Normal
United States of America,2014,Qtr 4,1,November,Carretera,Midmarket,28623.0,14.1,20300.0,1827.0,30450.0,3,11,8323.0,29.08,15,20300.0,2030,Medium,8323.0,Excellent,High,Medium,Yes,Low,Low,MID,Normal
United States of America,2014,Qtr 4,1,November,Montana,Channel Partners,30715.44,11.28,8169.0,1960.56,32676.0,5,11,22546.44,73.4,12,8169.0,2723,Medium,22546.44,Excellent,High,High,Yes,Low,Low,CP,Normal
United States of America,2014,Qtr 4,1,November,Paseo,Government,354277.0,301.0,306020.0,57673.0,411950.0,10,11,48257.0,13.62,350,306020.0,1177,High,48257.0,Good,High,Very High,Yes,High,High,GOV,Star
United States of America,2014,Qtr 4,1,November,Paseo,Small Business,862785.0,297.0,726250.0,8715.0,871500.0,10,11,136535.0,15.82,300,726250.0,2905,Low,136535.0,Good,High,Very High,Yes,High,High,SMB,Star
United States of America,2014,Qtr 4,1,November,Velo,Government,3560.97,6.51,2735.0,268.03,3829.0,120,11,825.97,23.2,7,2735.0,547,Medium,825.9699999999998,Excellent,Medium,Low,Yes,Low,Low,GOV,Normal
United States of America,2014,Qtr 4,1,November,VTT,Enterprise,262570.0,110.0,286440.0,35805.0,298375.0,250,11,-23870.0,-9.09,125,286440.0,2387,High,-23870.0,Loss,Low,Low,No,High,High,ENT,Problem
United States of America,2014,Qtr 4,1,December,Amarilla,Midmarket,9225.0,15.0,6150.0,0.0,9225.0,260,12,3075.0,33.33,15,6150.0,615,,3075.0,Excellent,High,Medium,Yes,Low,Low,MID,Normal
United States of America,2014,Qtr 4,1,December,Amarilla,Small Business,382788.0,279.0,343000.0,28812.0,411600.0,260,12,39788.0,10.39,300,343000.0,1372,Medium,39788.0,Good,High,Very High,Yes,High,High,SMB,Star
United States of America,2014,Qtr 4,1,December,Carretera,Government,92064.0,336.0,71240.0,3836.0,95900.0,3,12,20824.0,22.62,350,71240.0,274,Low,20824.0,Excellent,High,High,Yes,Medium,Medium,GOV,Normal
United States of America,2014,Qtr 4,1,December,Carretera,Government,3790.5,6.65,2850.0,199.5,3990.0,3,12,940.5,24.81,7,2850.0,570,Medium,940.5,Excellent,Medium,Low,Yes,Low,Low,GOV,Normal
United States of America,2014,Qtr 4,1,December,Montana,Enterprise,318158.75,113.75,335640.0,31466.25,349625.0,5,12,-17481.25,-5.49,125,335640.0,2797,Medium,-17481.25,Loss,Low,Low,No,High,High,ENT,Problem
United States of America,2014,Qtr 4,1,December,Montana,Midmarket,9225.0,15.0,6150.0,0.0,9225.0,5,12,3075.0,33.33,15,6150.0,615,,3075.0,Excellent,High,Medium,Yes,Low,Low,MID,Normal
United States of America,2014,Qtr 4,1,December,Paseo,Channel Partners,9322.8,10.2,2742.0,1645.2,10968.0,10,12,6580.8,70.59,12,2742.0,914,High,6580.799999999999,Excellent,High,Medium,Yes,Low,Low,CP,Normal
United States of America,2014,Qtr 4,1,December,Paseo,Enterprise,318158.75,113.75,335640.0,31466.25,349625.0,10,12,-17481.25,-5.49,125,335640.0,2797,Medium,-17481.25,Loss,Low,Low,No,High,High,ENT,Problem
United States of America,2014,Qtr 4,1,December,Paseo,Government,92064.0,336.0,71240.0,3836.0,95900.0,10,12,20824.0,22.62,350,71240.0,274,Low,20824.0,Excellent,High,High,Yes,Medium,Medium,GOV,Normal
United States of America,2014,Qtr 4,1,December,Paseo,Government,50597.0,19.0,26630.0,2663.0,53260.0,10,12,23967.0,47.37,20,26630.0,2663,Medium,23967.0,Excellent,High,Very High,Yes,Medium,Medium,GOV,Normal
United States of America,2014,Qtr 4,1,December,Velo,Channel Partners,9322.8,10.2,2742.0,1645.2,10968.0,120,12,6580.8,70.59,12,2742.0,914,High,6580.799999999999,Excellent,High,Medium,Yes,Low,Low,CP,Normal
United States of America,2014,Qtr 4,1,December,Velo,Small Business,382788.0,279.0,343000.0,28812.0,411600.0,120,12,39788.0,10.39,300,343000.0,1372,Medium,39788.0,Good,High,Very High,Yes,High,High,SMB,Star
United States of America,2014,Qtr 4,1,December,VTT,Government,54387.5,16.8226,29480.0,2862.5,57250.0,500,24,24907.5,45.8,27,29480.0,3233,Medium,24907.5,Excellent,High,Very High,Yes,Medium,Medium,GOV,Normal
